id,英文名稱,課程名稱,週次,該週開始日期,該週結束日期,註冊人數,購買人數,完課人數
15,2d-cad,工程圖學 2D CAD,Week87,2017-11-13,2017-11-19,23,2,0
15,2d-cad,工程圖學 2D CAD,Week88,2017-11-20,2017-11-26,16,0,0
15,2d-cad,工程圖學 2D CAD,Week89,2017-11-27,2017-12-03,20,0,0
16,cad3d,工程圖學 3D CAD 專題,Week1,2016-03-22,2016-03-28,24,2,0
16,cad3d,工程圖學 3D CAD 專題,Week2,2016-03-29,2016-04-04,24,0,0
16,cad3d,工程圖學 3D CAD 專題,Week3,2016-04-05,2016-04-11,25,1,1
16,cad3d,工程圖學 3D CAD 專題,Week4,2016-04-12,2016-04-18,14,0,0
16,cad3d,工程圖學 3D CAD 專題,Week5,2016-04-19,2016-04-25,16,0,0
16,cad3d,工程圖學 3D CAD 專題,Week6,2016-04-26,2016-05-02,18,1,0
16,cad3d,工程圖學 3D CAD 專題,Week7,2016-05-03,2016-05-09,20,0,0
16,cad3d,工程圖學 3D CAD 專題,Week8,2016-05-10,2016-05-16,27,1,0
16,cad3d,工程圖學 3D CAD 專題,Week9,2016-05-17,2016-05-23,19,0,0
16,cad3d,工程圖學 3D CAD 專題,Week10,2016-05-24,2016-05-30,26,0,0
16,cad3d,工程圖學 3D CAD 專題,Week11,2016-05-31,2016-06-06,33,3,1
16,cad3d,工程圖學 3D CAD 專題,Week12,2016-06-07,2016-06-13,28,0,0
16,cad3d,工程圖學 3D CAD 專題,Week13,2016-06-14,2016-06-20,16,1,1
16,cad3d,工程圖學 3D CAD 專題,Week14,2016-06-21,2016-06-27,28,0,1
16,cad3d,工程圖學 3D CAD 專題,Week15,2016-06-28,2016-07-04,32,1,0
16,cad3d,工程圖學 3D CAD 專題,Week16,2016-07-05,2016-07-11,29,1,1
16,cad3d,工程圖學 3D CAD 專題,Week17,2016-07-12,2016-07-18,30,1,0
16,cad3d,工程圖學 3D CAD 專題,Week18,2016-07-19,2016-07-25,28,1,0
16,cad3d,工程圖學 3D CAD 專題,Week19,2016-07-26,2016-08-01,31,0,0
16,cad3d,工程圖學 3D CAD 專題,Week20,2016-08-02,2016-08-08,18,1,0
16,cad3d,工程圖學 3D CAD 專題,Week21,2016-08-09,2016-08-15,28,0,0
16,cad3d,工程圖學 3D CAD 專題,Week22,2016-08-16,2016-08-22,27,0,0
16,cad3d,工程圖學 3D CAD 專題,Week23,2016-08-23,2016-08-29,33,1,0
16,cad3d,工程圖學 3D CAD 專題,Week24,2016-08-30,2016-09-05,17,0,0
16,cad3d,工程圖學 3D CAD 專題,Week25,2016-09-06,2016-09-12,1171,40,64
16,cad3d,工程圖學 3D CAD 專題,Week26,2016-09-13,2016-09-19,68,0,30
16,cad3d,工程圖學 3D CAD 專題,Week27,2016-09-20,2016-09-26,26,1,2
16,cad3d,工程圖學 3D CAD 專題,Week28,2016-09-27,2016-10-03,31,0,0
16,cad3d,工程圖學 3D CAD 專題,Week29,2016-10-04,2016-10-10,25,0,0
16,cad3d,工程圖學 3D CAD 專題,Week30,2016-10-11,2016-10-17,10,0,0
16,cad3d,工程圖學 3D CAD 專題,Week31,2016-10-18,2016-10-24,23,0,0
16,cad3d,工程圖學 3D CAD 專題,Week32,2016-10-25,2016-10-31,12,1,1
16,cad3d,工程圖學 3D CAD 專題,Week33,2016-11-01,2016-11-07,10,0,0
16,cad3d,工程圖學 3D CAD 專題,Week34,2016-11-08,2016-11-14,15,1,0
16,cad3d,工程圖學 3D CAD 專題,Week35,2016-11-15,2016-11-21,23,0,0
16,cad3d,工程圖學 3D CAD 專題,Week36,2016-11-22,2016-11-28,25,0,0
16,cad3d,工程圖學 3D CAD 專題,Week37,2016-11-29,2016-12-05,18,0,0
16,cad3d,工程圖學 3D CAD 專題,Week38,2016-12-06,2016-12-12,18,1,1
16,cad3d,工程圖學 3D CAD 專題,Week39,2016-12-13,2016-12-19,12,2,1
16,cad3d,工程圖學 3D CAD 專題,Week40,2016-12-20,2016-12-26,20,0,0
16,cad3d,工程圖學 3D CAD 專題,Week41,2016-12-27,2017-01-02,18,1,0
16,cad3d,工程圖學 3D CAD 專題,Week42,2017-01-03,2017-01-09,18,2,0
16,cad3d,工程圖學 3D CAD 專題,Week43,2017-01-10,2017-01-16,23,1,0
16,cad3d,工程圖學 3D CAD 專題,Week44,2017-01-17,2017-01-23,12,0,0
16,cad3d,工程圖學 3D CAD 專題,Week45,2017-01-24,2017-01-30,8,0,0
16,cad3d,工程圖學 3D CAD 專題,Week46,2017-01-31,2017-02-06,4,0,0
16,cad3d,工程圖學 3D CAD 專題,Week47,2017-02-07,2017-02-13,12,0,0
16,cad3d,工程圖學 3D CAD 專題,Week48,2017-02-14,2017-02-20,7,0,0
16,cad3d,工程圖學 3D CAD 專題,Week49,2017-02-21,2017-02-27,5,0,0
16,cad3d,工程圖學 3D CAD 專題,Week50,2017-02-28,2017-03-06,11,1,0
16,cad3d,工程圖學 3D CAD 專題,Week51,2017-03-07,2017-03-13,5,2,0
16,cad3d,工程圖學 3D CAD 專題,Week52,2017-03-14,2017-03-20,5,0,0
16,cad3d,工程圖學 3D CAD 專題,Week53,2017-03-21,2017-03-27,6,0,0
16,cad3d,工程圖學 3D CAD 專題,Week54,2017-03-28,2017-04-03,5,0,0
16,cad3d,工程圖學 3D CAD 專題,Week55,2017-04-04,2017-04-10,4,0,0
16,cad3d,工程圖學 3D CAD 專題,Week56,2017-04-11,2017-04-17,4,1,0
16,cad3d,工程圖學 3D CAD 專題,Week57,2017-04-18,2017-04-24,7,2,1
16,cad3d,工程圖學 3D CAD 專題,Week58,2017-04-25,2017-05-01,1,0,0
16,cad3d,工程圖學 3D CAD 專題,Week59,2017-05-02,2017-05-08,6,2,0
16,cad3d,工程圖學 3D CAD 專題,Week60,2017-05-09,2017-05-15,2,1,0
16,cad3d,工程圖學 3D CAD 專題,Week61,2017-05-16,2017-05-22,6,0,0
16,cad3d,工程圖學 3D CAD 專題,Week62,2017-05-23,2017-05-29,11,3,0
16,cad3d,工程圖學 3D CAD 專題,Week63,2017-05-30,2017-06-05,2,1,0
16,cad3d,工程圖學 3D CAD 專題,Week64,2017-06-06,2017-06-12,7,0,0
16,cad3d,工程圖學 3D CAD 專題,Week65,2017-06-13,2017-06-19,10,0,0
16,cad3d,工程圖學 3D CAD 專題,Week66,2017-06-20,2017-06-26,8,2,0
16,cad3d,工程圖學 3D CAD 專題,Week67,2017-06-27,2017-07-03,7,1,0
16,cad3d,工程圖學 3D CAD 專題,Week68,2017-07-04,2017-07-10,6,0,0
16,cad3d,工程圖學 3D CAD 專題,Week69,2017-07-11,2017-07-17,12,0,0
16,cad3d,工程圖學 3D CAD 專題,Week70,2017-07-18,2017-07-24,2,0,0
16,cad3d,工程圖學 3D CAD 專題,Week71,2017-07-25,2017-07-31,10,3,0
16,cad3d,工程圖學 3D CAD 專題,Week72,2017-08-01,2017-08-07,9,3,0
16,cad3d,工程圖學 3D CAD 專題,Week73,2017-08-08,2017-08-14,7,0,0
16,cad3d,工程圖學 3D CAD 專題,Week74,2017-08-15,2017-08-21,5,0,0
16,cad3d,工程圖學 3D CAD 專題,Week75,2017-08-22,2017-08-28,6,1,0
16,cad3d,工程圖學 3D CAD 專題,Week76,2017-08-29,2017-09-04,11,1,0
16,cad3d,工程圖學 3D CAD 專題,Week77,2017-09-05,2017-09-11,8,0,0
16,cad3d,工程圖學 3D CAD 專題,Week78,2017-09-12,2017-09-18,5,1,0
16,cad3d,工程圖學 3D CAD 專題,Week79,2017-09-19,2017-09-25,3,0,0
16,cad3d,工程圖學 3D CAD 專題,Week80,2017-09-26,2017-10-02,8,1,0
16,cad3d,工程圖學 3D CAD 專題,Week81,2017-10-03,2017-10-09,3,0,0
16,cad3d,工程圖學 3D CAD 專題,Week82,2017-10-10,2017-10-16,10,0,0
16,cad3d,工程圖學 3D CAD 專題,Week83,2017-10-17,2017-10-23,8,0,0
16,cad3d,工程圖學 3D CAD 專題,Week84,2017-10-24,2017-10-30,4,0,0
16,cad3d,工程圖學 3D CAD 專題,Week85,2017-10-31,2017-11-06,5,0,0
16,cad3d,工程圖學 3D CAD 專題,Week86,2017-11-07,2017-11-13,10,0,0
16,cad3d,工程圖學 3D CAD 專題,Week87,2017-11-14,2017-11-20,2,0,0
16,cad3d,工程圖學 3D CAD 專題,Week88,2017-11-21,2017-11-27,7,0,0
16,cad3d,工程圖學 3D CAD 專題,Week89,2017-11-28,2017-12-04,2,0,0
